Country,Population_thousands,All_Causes,Diarrhoeal_diseases,Intestinal_nematode_infections,Ascariasis,Trichuriasis,Hookworm_disease,Food-bourne_trematodes,Otitis_media,Maternal_conditions,Preterm_birth_complications,Nutritional_deficiencies,Protein-energy_malnutrition,Iodine_deficiency,Vitamin_A_deficiency,Iron-deficiency_anaemia,Mouth_and_oropharynx_cancers,Lip_and_oral_cavity,Nasopharynx,Other_pharynx,Oesophagus_cancer,Stomach_cancer,Colon_and_rectum_cancers,Liver_cancer,Liver_cancer_secondary_to_hepatitis_B,Liver_cancer_secondary_to_hepatitis_C,Liver_cancer_secondary_to_alcohol_use,Pancreas_cancer,"Trachea,_bronchus,_lung_cancers",Non-melanoma_skin_cancer,Breast_cancer,Cervix_uteri_cancer,Corpus_uteri_cancer,Ovary_cancer,Prostate_cancer,Testicular_cancer,Kidney_cancer,Bladder_cancer,Brain_and_nervous_system_cancers,Gallbladder_and_biliary_tract_cancer,Larynx_cancer,Thyroid_cancer,Mesothelioma,Hodgkin_lymphoma,Non-Hodgkin_lymphoma,Multiple_myeloma,Leukaemia,Diabetes_mellitus,Thalassaemias,Sickle_cell_disorders_and_trait,Depressive_disorders,Major_depressive_disorder,Dysthymia,Bipolar_disorder,Schizophrenia,Alcohol_use_disorders,Opioid_use_disorders,Cocaine_use_disorders,Amphetamine_use_disorders,Cannabis_use_disorders,Anxiety_disorders,Eating_disorders,Autism_and_Asperger_syndrome,Attention_deficit/hyperactivity_syndrome,Conduct_disorder,Idiopathic_intellectual_disability,Alzheimer_disease_and_other_dementias,Parkinson_disease,Epilepsy,Multiple_sclerosis,Migraine,Non-migraine_headache,Glaucoma,Cataracts,Macular_degeneration,Rheumatic_heart_disease,Hypertensive_heart_disease,Ischaemic_heart_disease,Ischaemic_stroke,Haemorrhagic_stroke,"Cardiomyopathy,_myocarditis,_endocarditis",Chronic_obstructive_pulmonary_disease,Asthma,Peptic_ulcer_disease,Cirrhosis_due_to_hepatitis_B,Cirrhosis_due_to_hepatitis_C,Cirrhosis_due_to_alcohol_use,Appendicitis,Gastritis_and_duodenitis,Paralytic_ileus_and_intestinal_obstruction,Inflammatory_bowel_disease,Gallbladder_and_biliary_diseases,Pancreatitis,Acute_glomerulonephritis,Chronic_kidney_disease_due_to_diabetes,Benign_prostatic_hyperplasia,Urolithiasis,Infertility,Gynecological_diseases,Skin_diseases,Rheumatoid_arthritis,Osteoarthritis,Gout,Neural_tube_defects,Cleft_lip_and_cleft_palate,Down_syndrome,Congenital_heart_anomalies,Dental_caries,Periodontal_disease,Edentulism,Sudden_infant_death_syndrome,Poisonings
Sweden,9838,2618.729621,6.40957045,-1,-1,-1,-1,-1,2.604876437,0.61437323,11.11785144,8.777679301,1.817516993,2.818533314,-1,3.996955223,8.521339221,5.030842024,0.311971963,3.178525226,12.19376204,13.23336472,59.56777112,15.51271567,1.753801818,7.271235324,5.416184868,34.85346392,77.35433767,1.311979712,37.11160341,4.425315377,7.252006816,13.3661734,40.26212022,0.4096685,13.50937064,11.4124148,19.85516867,10.84696384,1.410877512,1.553152538,3.214706226,0.676547142,14.33178206,9.836721371,16.54302929,86.74690343,0.617408262,0.506308764,85.51260801,69.42528419,16.08732394,19.90727145,20.43374892,29.6135488,22.13784254,0.762946467,3.362232125,0.579259069,47.93842837,7.129675601,13.8938471,0.767225389,6.296333725,5.377178028,127.8402222,13.47314783,9.111219184,8.760787242,42.24322293,10.56734354,1.173958498,2.643768642,1.676613981,1.507113647,17.95306142,246.8582796,62.90914456,44.11016724,14.81278619,84.94415569,32.91712375,5.231114661,1.3621086,4.240678049,11.40010972,0.383681414,0.68062811,3.786128686,2.211058767,3.455973276,3.778888278,0.018186659,6.259974581,7.884821571,0.539763751,2.592293736,9.290217834,30.38954719,11.94760789,24.21756944,3.024027014,1.719708605,0.075349273,3.903323137,5.244432017,3.380779131,11.36640432,20.02369314,1.816640951,3.211992748
Switzerland,8402,2075.861366,4.58935942,-1,-1,-1,-1,-1,2.253985526,0.516608656,14.8037901,15.0545678,1.329652627,1.607351143,-1,11.86864523,11.37283308,4.929690696,0.406636938,6.036505299,11.47026361,13.53157404,37.87048948,16.93853449,3.997301474,5.175054396,6.874686126,27.07661764,77.13054633,1.847332704,35.25813716,2.037123687,5.234173328,9.431119859,24.17996184,0.719159877,8.478698927,10.52773551,16.82200743,3.780163774,2.341772545,1.487742307,3.9964516,0.849918623,11.23285703,8.14541756,13.74073919,44.35043629,3.253935651,0.1862352,56.05579472,41.55936943,14.49642555,20.05379916,17.8156281,20.11243047,14.29400342,1.222971606,1.099422498,1.017023072,42.06931082,7.079922897,9.968078633,0.570639405,4.635355713,5.064920439,96.70114585,11.65287775,7.824943304,7.507122375,45.14413017,9.708925314,0.923989147,2.05384108,1.270078479,1.177361294,21.33529573,160.9795031,39.64707864,28.90182722,15.59376754,58.08831426,23.83161255,2.225854914,4.46022473,4.714071779,9.931161833,0.344579759,0.729392719,3.751601463,2.724231329,2.470548086,1.969302005,0.022858303,6.826331387,10.45388066,0.481015371,1.93010708,9.889482895,23.28236178,10.59462591,23.25078322,3.074628387,1.529655846,0.049741396,3.441087456,5.892325392,3.073943161,8.970033257,26.31574551,0.733944782,1.156676585
Syrian Arab Republic,18430,8808.68002,157.3632304,3.909215275,3.13701498,0.061415529,0.710784793,-1,10.27154611,19.70924434,143.9422507,93.5959431,15.86369914,12.10885772,-1,65.06468746,7.954553401,3.378614499,2.52257369,2.053365309,3.69803826,21.87466687,45.46520048,15.96528412,8.258182642,3.616059481,2.192244723,14.78751283,49.59648602,0.763224764,55.97053405,3.11191481,1.712212301,9.287972977,8.630078432,2.786454875,11.49574944,16.11416301,22.75194199,6.060985598,8.032669633,4.830745277,1.060495426,8.73600141,22.53002496,6.209969722,38.22652832,93.91842076,21.91395812,4.653138803,105.3533346,89.6367818,15.71655272,29.7260346,17.60136941,12.71274947,49.48902513,1.163082316,0.298966524,0.85911861,85.55424144,5.246805779,24.24059408,2.669919599,23.91761334,24.9404488,64.65148154,4.938572028,25.05991016,2.703871366,84.628459,23.27416463,4.970003137,11.95356813,5.342797909,13.2463085,10.2770316,688.3212313,69.3128265,102.2350008,17.64114509,43.21855537,70.45964484,6.773747494,16.87378179,7.352983931,2.859322526,4.058079296,4.439062647,6.318814632,1.848764591,1.369586113,2.066413325,0.155093304,32.07572663,7.349866776,0.714977931,3.713397482,23.88521643,46.77313084,11.14833641,31.59240775,1.354450857,8.507037949,0.630736146,3.364043583,82.4506785,4.595628637,9.819858215,15.67365186,4.32439196,4.795639668
Tajikistan,8735,2646.159891,81.70832402,0.275509974,0.24810488,5.42E-06,0.027399681,-1,5.560993137,4.50549146,167.1426337,61.51799491,17.44732965,3.442629435,0.46828357,39.30278965,5.327701571,1.878144654,0.409154134,3.040402707,17.08477554,26.09387796,8.00239884,9.732508699,5.456908863,2.528773945,0.855959169,2.797319722,14.48493067,0.626046824,9.062122448,5.937683208,4.259549217,1.911019876,1.054813745,0.606668929,2.783874844,1.996389378,11.87975949,0.337084381,1.314303826,0.275342385,0.176569373,4.614070332,14.62850729,0.387120088,11.05177244,35.70219802,10.47882151,1.097738384,30.51085266,22.50297822,8.007874638,10.03851443,9.416250689,22.38069446,12.84012205,1.03550798,1.012913492,0.666332131,19.6857894,1.352477505,10.75344576,0.925787304,9.569546844,10.27321907,13.91854268,2.248650424,25.25228991,0.46224419,34.71535882,8.164994413,0.812385942,3.133093585,0.960730536,11.84077932,14.63675298,242.9173415,57.72874045,71.43344636,7.398467942,36.51000855,17.8751106,6.632993137,14.63900576,6.874356243,10.03110121,1.612470195,1.421073873,14.58756975,1.003062933,1.248268502,1.572833963,0.098698284,9.07018042,2.277836948,0.280750649,1.532913548,11.22484133,20.28288559,3.465628352,10.0988083,0.648059708,8.388858305,0.318118615,2.296083087,56.44303482,2.529883502,3.193739637,9.289517853,7.81934737,7.870945735
Thailand,68864,22137.70413,188.5947149,101.572057,1.04641133,0.095528013,37.25762959,63.17248834,19.05491497,12.45725974,283.6211267,102.8221018,18.87659661,10.00837629,0.577818471,70.47702645,132.4988545,63.71646661,41.04110341,27.74128687,60.99114901,65.79369532,211.6494107,674.4818546,335.1193246,66.85740794,229.5307565,52.82942363,528.0340448,40.0215885,191.9846731,158.921303,18.4596845,55.7858617,38.71392331,3.61469412,22.62677353,33.35398601,49.71196074,71.55509208,20.40292917,16.81359908,0.85562739,4.960542326,94.95541008,20.2375184,138.0965087,789.0611127,38.25235891,0.227413372,383.4267298,251.3975143,132.0292146,81.81232068,142.8202206,174.8462529,100.8887341,2.062733016,23.98881469,5.793939418,249.3461679,15.74714204,77.30773121,5.12133294,43.19439014,86.25439714,632.2436297,58.86050956,127.4264547,3.711374576,254.1419566,58.56053527,26.2354144,106.3495338,26.75411533,15.8650759,52.11836056,1321.498835,370.1211915,814.0812391,134.444957,773.5567916,258.9590203,45.13383187,235.670138,46.84988941,154.7653405,16.40414716,12.28156584,40.41409209,6.984637388,43.46238307,43.04384465,0.521562736,444.1960239,20.67741034,15.05621246,10.03528537,71.17109727,323.8293157,32.21082868,189.7485426,12.79858652,20.61298749,0.456194457,7.201229483,123.0003594,10.56832448,59.18406996,71.17691881,13.69515279,14.12477959
The former Yugoslav Republic of Macedonia,2081,670.2288176,1.423655468,0.000806344,0.000806344,-1,-1,-1,0.70626344,0.187425745,15.01057524,6.138946152,0.232053837,0.55354614,-1,5.32903984,1.669931975,0.830096947,0.312165745,0.527669295,1.066143184,9.248478868,11.26020868,5.457759962,1.593414738,1.818703458,1.528207726,5.362763808,24.53807261,0.515566798,8.908636553,2.017797411,2.440614134,2.210992559,4.045281992,0.4585876,1.454205149,2.937320478,6.341722711,0.893117461,2.805760085,0.254171192,0.021160668,0.416908469,1.399893565,0.618629481,3.24815087,29.26334196,0.599552938,0.182132978,9.533111696,7.317674176,2.215437515,2.950774037,3.40715683,5.30637357,1.717276375,0.171905576,0.194049555,0.124571468,7.136937141,0.451212335,2.602485576,0.167721152,1.382818312,1.731741208,3.700011633,2.179179077,2.470927462,0.958075843,10.45228261,2.831880795,0.546949846,1.276910349,0.795667551,0.287658332,9.565879792,78.66690879,44.39726992,37.39681506,51.51224513,15.39665798,4.060940018,1.760283807,1.400078897,1.27397912,1.948801529,0.066278295,0.809634497,1.512920162,0.560928214,0.242171672,0.618161257,0.011795113,2.918830214,1.531802235,0.106413422,0.300453526,3.070505576,4.747794611,1.717413562,6.998211552,0.303523035,0.67896129,0.014052684,0.419542892,2.419212248,0.550541856,1.466608176,4.564904677,0.479806398,0.415885303
Timor-Leste,1269,467.9989772,23.52283525,0.522706013,0.28124209,0.034518769,0.206945153,-1,0.529882451,4.463472553,24.06122733,8.691817084,3.11665125,0.242634282,0.046809084,5.119907225,2.341056321,1.001359129,0.367696336,0.972000824,0.42368517,0.530346214,1.89242954,1.217422371,0.605502694,0.163467133,0.204737266,0.743023687,4.404335771,0.072807912,1.80641066,0.715595737,0.383471758,0.415113176,0.749605768,0.109226676,0.645302266,0.27143129,1.44774893,0.394928811,0.460721469,0.444151787,0.036237373,0.586481783,1.23383275,0.285542686,2.148229253,5.361308803,1.32275737,0.012642054,4.818549029,3.53496123,1.283587712,1.005087534,1.384366405,1.222609864,0.907062863,0.027494315,0.218639459,0.139599457,3.383710461,0.221882862,1.399266608,0.083175171,1.434266159,1.328142359,2.980284243,0.245387619,2.382690235,0.022953515,3.256635345,0.759116536,0.194540764,2.405819073,0.217010092,1.632891004,1.827150623,16.50065314,3.685735878,9.443553955,1.684299026,5.696880896,5.886446411,1.204143572,1.259045855,0.344551042,0.514245112,0.418761562,0.14888226,2.434897027,0.103616597,0.205274642,0.464083696,0.012670059,1.657946938,0.167705719,0.025752388,0.137443297,0.887330431,4.163767237,0.23575321,1.243118251,0.099671594,2.299791245,0.037384826,0.289208876,8.449566818,0.246926661,0.403476241,0.544795773,1.654423285,0.387700109
Togo,7606,4331.760314,268.3100991,4.060658232,3.031310746,0.000289697,1.029057882,-1,6.690482737,57.11240352,197.9985343,161.0526949,94.87681506,4.347368366,0.535233006,57.01090941,5.619156698,3.831947783,1.331088192,0.456120711,4.9070013,10.64465472,5.272766168,19.84049044,12.04152072,2.07121494,3.555832889,1.887611733,1.802133518,0.364621468,15.15736507,6.314149522,1.200564635,4.898211128,2.883331476,0.817214295,1.843316698,1.266464716,0.88080547,0.302490201,1.374593981,1.031324441,0.280729763,1.271537706,9.896813218,0.363017417,2.224789489,38.46660691,1.704646651,66.4998985,37.44290178,30.34458173,7.098320224,8.068663527,6.526781784,12.96016762,14.21291977,0.185434895,0.094723688,0.272615166,19.58004836,1.154937405,8.734530803,1.227137895,9.042100014,15.57645974,9.36321278,0.829968835,25.75784285,0.287956018,22.79787894,5.521408416,0.961237659,5.165293083,1.329302061,10.92194353,11.01416895,134.6685886,34.25104693,72.92676087,10.44765829,33.6604707,31.24571495,12.68062283,26.95235661,6.080936122,11.20860932,6.151136537,3.232235913,20.16391016,1.602800581,3.090309255,5.908497801,0.11392389,8.551202202,1.908508949,0.401086066,1.655044931,10.57056509,27.16294114,1.86380992,6.964745361,0.482756656,24.95409385,1.061467259,1.413658232,36.52966947,1.451390482,5.008680982,2.930407995,6.413232868,13.27369291
Tonga,107,28.34770148,0.444206596,0.019643088,0.00042209,0.000213796,0.019007201,-1,0.053026897,0.085707067,0.912252851,0.888567115,0.165836101,0.001588126,0.001894556,0.714962898,0.110851593,0.053297216,0.031223671,0.026330707,0.036887128,0.297693657,0.146259076,0.583123891,0.385538985,0.023600578,0.0849339,0.104510531,0.583268377,0.022482207,0.546348113,0.027130472,0.014145624,0.048989249,0.190580634,0.00437088,0.031707642,0.027892523,0.090556972,0.017554734,0.02274661,0.012737162,0.003595033,0.008005883,0.193155205,0.040228194,0.179614152,2.752448552,0.021101298,0.000842987,0.40937023,0.277813738,0.131556494,0.086119273,0.167726705,0.108972395,0.077171519,0.002973891,0.009890763,0.013731402,0.324303873,0.018676401,0.128606907,0.011331021,0.123501551,0.0840815,0.425162165,0.026304737,0.125060952,0.003015417,0.282514144,0.067288454,0.008305517,0.04590556,0.013468172,0.242544636,0.136365779,1.98705414,0.459515297,0.692815446,0.122551032,0.727303864,0.604051803,0.168738509,0.172488961,0.013998027,0.046455024,0.065254225,0.017361934,0.124410741,0.031650585,0.088240926,0.044982509,0.001380578,0.48213913,0.019154727,0.00316097,0.035762396,0.130135106,0.464378648,0.034079029,0.259484492,0.010370993,0.076474382,0.001575585,0.065029792,0.512121667,0.028289647,0.008085104,0.055214398,0.038541623,0.077534818
Trinidad and Tobago,1365,505.3582881,1.676453533,0.026531872,0.000604263,0.000385919,0.025541689,-1,0.41934499,0.842219155,10.96248661,5.725034114,0.524825407,0.083585501,0.061060702,5.024347767,1.241320783,0.690336174,0.167517046,0.383467545,0.586084507,1.587312919,5.273039582,1.439822134,0.620806151,0.292763936,0.34860597,2.145043662,4.344796725,0.135084589,6.955585102,3.49539383,1.464712926,2.078165994,6.276420786,0.132346521,0.849284526,0.932237458,1.239893568,0.256437904,0.433784648,0.315592819,0.121072997,0.393169357,2.244029786,1.091246988,2.833197356,60.95345522,0.049502802,1.69646918,9.758401738,8.242496445,1.515905284,2.504140914,1.897561202,3.86405935,1.815860185,0.311465461,0.031126995,0.117102121,5.647768086,0.644214036,1.664096799,0.279606463,0.851997087,0.687227579,3.052428631,0.704796842,3.821933456,0.20191357,6.190154645,1.833004663,0.355993799,0.688192143,0.134632921,0.632688149,6.505248137,48.75755523,10.17391414,13.04735318,3.101872243,5.16082638,6.264519058,1.642128138,1.41194564,0.589142252,1.531086404,0.239075395,0.975736617,0.748022478,0.254589613,0.507506358,0.653375947,0.006189739,2.714253596,0.98893415,0.138315275,0.950403252,1.733420087,4.833430262,1.892826571,3.797879436,0.157764891,0.421649293,0.023213061,0.739689587,4.270397586,0.401948844,1.591145071,2.361289566,0.275767136,0.216191172
Tunisia,11403,3053.044979,20.62519132,0.180973713,0.154105581,0.004619942,0.022248191,-1,4.621311353,8.52302285,75.25938511,17.54144257,2.789621387,6.44236239,0.60964961,7.466357758,9.40968597,2.491045141,5.104833156,1.813807818,1.824222103,11.98023426,22.85150755,3.617673316,0.745684293,1.842413485,0.590859292,6.605655897,52.58971006,1.085678269,25.06455197,3.362085899,1.308805794,5.684537187,6.478116103,0.495942588,6.136587036,10.13211705,7.171342922,5.985898348,4.453466607,1.727808414,0.60704678,4.005211417,12.57634537,3.443125331,13.5687502,142.336726,11.14023792,3.976576141,82.79664257,70.39947064,12.39717215,20.33461453,14.80953419,9.974027573,34.61554597,0.759000348,0.193590247,0.518742204,56.55457621,3.854934901,14.29299214,1.901207567,8.951105835,13.65180099,92.93194987,7.00552834,16.66445609,2.553525238,58.27841841,17.14765319,4.81874257,10.40554406,5.54369978,3.843794178,18.03000805,429.4854893,85.63473232,69.09315075,14.6211915,54.67286256,35.97714493,7.706943236,6.784112957,20.24175672,3.068789729,1.740188646,3.252716829,5.416323682,1.244701753,2.945759384,2.173114517,0.08535103,39.89162854,7.989552429,0.457258415,2.902635009,17.06523668,32.70933351,11.96437983,28.72575922,1.333176538,6.182051289,0.075453884,4.459664954,34.05335308,2.675287631,8.813965683,16.77650357,3.776088163,3.25800023
Turkey,79512,21111.76605,107.4138341,0.639242954,0.313541179,0.114777418,0.210924355,-1,29.68440882,16.68226449,418.6624911,296.9364425,19.06317999,52.32873298,-1,221.5334541,46.38766621,18.10835638,16.6915943,11.58771607,75.90827293,260.8608761,239.6156046,71.7362178,34.712183,18.96125869,13.24131765,98.48563254,719.0271867,10.56748346,206.1362328,23.83226511,28.84623251,58.06464246,147.1531238,32.86289494,112.5286467,129.2514093,137.7174743,33.21715555,38.07134558,75.44178666,16.41592956,36.83800853,115.701775,51.82259565,162.4624879,888.0146248,40.76306886,29.17323264,514.9020992,426.1653269,88.73676974,141.7642183,100.8310153,101.1858291,229.0152209,7.061558926,2.296617134,3.114188921,339.142104,42.31096793,100.6775358,17.19243699,70.76806555,81.16297289,728.8233544,48.17570349,226.5049163,26.64892444,399.3383449,109.3953076,28.31726125,84.54906249,34.35866022,16.94724099,207.2954926,2005.022225,368.3636693,443.6372972,108.4825159,611.4786169,225.3405894,33.15053364,89.09312929,42.94232979,11.95361357,5.840836166,21.24128013,42.99889709,19.64703167,24.08938079,19.58632851,0.986998188,276.7322838,47.88918201,5.401913012,19.63349339,112.1004784,208.0357099,69.55718606,222.0636799,9.099332992,69.70843589,3.904742843,35.13256596,290.5144253,19.36777728,70.0220426,149.9925631,12.56373846,19.15546165
Turkmenistan,5663,2122.526217,59.96891764,0.052613515,0.033328335,-1,0.019285179,-1,2.221670169,2.127081647,111.6265052,23.48151777,2.020145723,2.520581365,0.262417899,18.08116354,6.943332236,3.343254626,0.42743595,3.172641647,22.73744353,21.15622152,9.872090767,9.574893162,5.4157437,2.362663042,0.944552088,2.619282433,24.06827365,0.73779006,9.102318625,4.500595514,1.389091069,2.018081791,0.677254544,0.605922317,3.026832511,1.957238376,11.35469066,0.309620813,2.821065531,0.286239494,0.15682835,2.270164418,7.033993235,0.478969002,10.44974974,33.77259181,5.620586633,1.191065601,23.86658121,18.06685086,5.799730448,6.832763089,7.221849579,18.92950365,9.258037343,0.766431901,0.887846516,0.427394678,13.37371953,1.485744803,6.684581081,0.555717708,5.342782761,4.613406431,9.947846256,1.81305576,13.97650717,0.682100019,23.86238468,5.635140594,0.66171653,1.450182622,0.755490055,10.28075656,15.62044007,286.2878562,9.16923909,124.2983666,25.70300669,13.74604762,10.06296194,5.18424675,35.55619506,12.61934218,20.82495432,1.143088638,1.265374558,8.565994759,0.710408254,1.16431909,1.743386966,1.338087106,13.64140607,1.582417843,0.245304293,1.130816344,7.729646516,13.2785873,2.819730753,9.717590069,0.493748399,5.056952775,0.185911064,2.117627457,43.14284509,1.445139694,2.406416144,7.605710083,4.964812441,3.091113018
Uganda,41488,21301.77066,1309.563148,23.52803869,9.524347194,0.195549239,13.8081422,-1,30.01845268,361.4966965,1080.770113,765.913544,438.1579931,25.74809419,1.460262116,274.873188,29.00678447,14.96472075,9.521580554,4.520483296,65.54336922,22.89741787,30.20331298,58.08844336,22.64111498,11.30226636,19.58929553,12.22371403,16.44957502,0.960694519,56.26249371,92.23452014,3.845648276,16.66606252,53.11157777,2.34566129,19.09610004,3.524776386,16.15789284,1.363533464,3.707961359,4.941421241,0.29662343,7.995043714,75.31011513,9.058888821,39.81161785,203.0658971,3.700014449,144.5082167,256.7544472,223.4387344,33.31571229,38.73587844,28.38055637,65.79529035,33.08670937,0.894151811,0.490242623,2.396780889,105.1244031,6.524322637,49.14413741,6.631614491,53.05584314,89.77099271,39.7753533,2.743005634,167.9114681,0.91895461,96.76127544,25.07022788,2.027827312,12.48555909,3.789914272,42.4841873,65.61771155,285.7644534,80.27320209,217.5517317,59.86399006,112.0445214,180.0881059,59.88728217,61.20941448,35.83555787,48.25333376,35.0019596,17.39569937,138.2231588,14.88674352,15.65928787,13.56074335,1.036857123,23.35407784,8.169069565,1.965410426,2.808010986,46.88825824,180.1708392,11.77492016,28.69736046,2.068741472,162.6391033,8.65585337,8.228470469,201.1279181,8.063295364,15.07460028,8.998476765,49.32432322,104.0373858
Ukraine,44439,20255.54363,61.86591538,0.249910998,-1,-1,-1,0.249910998,16.62822579,10.1931129,125.1550124,40.13163194,11.37907301,15.72114991,-1,11.78104458,141.5941271,83.11204455,6.087894706,52.39419065,56.72435069,268.9611289,346.0408027,66.42752305,16.73392738,14.59879441,31.93334878,110.7199717,461.741128,6.592301863,265.7497024,79.28382222,67.91158495,68.11426655,95.14477971,3.404697451,71.17660562,56.11164273,55.1061121,21.29696332,46.36001129,9.61206912,6.822777013,10.73429838,31.62098292,14.77878565,68.47511597,222.1501013,11.90774446,4.009166236,398.3761544,315.5977369,82.77841471,61.59414412,67.55277488,488.6452967,286.4042817,19.16709219,32.1040572,2.628047318,130.3536258,8.108452457,51.74271907,3.276781758,22.42995074,32.68929862,302.6258101,50.99469264,55.88245104,20.6427405,245.5168705,69.06611807,13.30786745,28.2009394,17.2036472,44.09583312,140.1245112,5316.295455,1169.384877,515.8480792,160.8694791,262.8897317,126.8803538,47.77048382,172.3154095,88.67446997,220.4868081,5.566425585,14.61601765,21.53368877,12.4700492,11.41395038,75.80520627,1.69901043,28.90596862,41.55295575,6.884039599,8.200981373,83.32799854,106.0145705,42.47788293,176.942842,7.362174361,17.86505506,0.273692727,10.84017793,79.8550778,18.49347853,32.84004855,113.6470472,6.181639986,49.70562217
United Arab Emirates,9270,1576.738705,10.00134295,0.02357663,0.000768618,-1,0.022808012,-1,2.528875727,0.943565455,26.86285033,36.75123369,3.367707215,13.44127054,-1,19.74875093,2.722552333,1.115889995,0.823100934,0.783561406,2.017141293,3.864934282,6.468118524,3.496953494,1.853637235,0.592325178,0.713517473,2.633793622,6.819198197,0.697788869,7.74239523,1.44678299,0.328412505,2.438507628,1.137823835,0.295937334,1.741075287,1.018314482,2.854207645,1.242543875,0.862472836,0.912518725,0.357765167,1.118249396,4.878050526,1.515256229,6.524272765,83.05384736,5.065768584,1.679458663,54.4344835,44.95740965,9.477074046,18.03586124,16.41724075,12.28194132,47.40086706,0.874756101,0.262378212,0.594469993,42.68979421,5.123258846,15.4449547,0.684434131,4.685249397,9.397331342,7.751021708,1.052445779,15.05871815,1.554285396,49.3435451,15.10304822,0.452819086,0.741618059,0.31746296,4.62047439,5.256255223,133.595931,29.66271201,32.00282516,9.371648486,29.96020795,27.60052984,3.749100379,5.710287446,2.082862729,1.077953738,0.916541154,2.370254761,1.310334786,0.726751731,0.875954763,1.105096652,0.048672964,17.64425314,5.716615139,0.43201813,4.241834802,8.899550309,22.78723738,5.136247543,16.42850822,1.131911144,4.672066288,0.051169404,1.166057995,11.59181779,2.019613759,7.881621972,6.170041557,1.531004675,2.09109062
